atc_archetype,frac_ATC_b,frac_SYM_b,b_rep
Physical_Terminal,0.422110258284755,0.479730625589162,155
SC_Specialized,0.444160718799498,0.646028276615519,155
SC_Scaffolding,0.346008020284442,0.349233693649669,155
Physical_Terminal,0.379592683258291,0.420702865573523,156
SC_Specialized,1.2358500886283,1.27052582499549,156
SC_Scaffolding,0.428955254661541,0.42580302899633,156
Physical_Terminal,0.471990882398987,0.542468057895861,157
SC_Specialized,1.26922576688641,1.25651287077419,157
SC_Scaffolding,0.466293493118938,0.435343053095068,157
Physical_Terminal,0.406271084962029,0.488382849843791,158
SC_Specialized,1.60931961616819,1.50453027908057,158
SC_Scaffolding,0.23860707429201,0.238531987030537,158
Physical_Terminal,0.496682227717975,0.588854763056268,159
SC_Specialized,1.76173385253876,1.47507147334361,159
SC_Scaffolding,0.418862761022327,0.452426511908446,159
Physical_Terminal,0.577052869602878,0.65695891289467,160
SC_Specialized,1.12370001081327,1.24454569587423,160
SC_Scaffolding,0.369684073940619,0.417675466931536,160
Physical_Terminal,0.473263101989018,0.583890511564416,161
SC_Specialized,1.2135981416916,1.13595025268186,161
SC_Scaffolding,0.262361519959634,0.290131695750166,161
Physical_Terminal,0.532536054454088,0.586701567818444,162
SC_Specialized,0.917055797934097,1.06448598600474,162
SC_Scaffolding,0.303426328257933,0.276660229910039,162
Physical_Terminal,0.477210138341141,0.540024735240644,163
SC_Specialized,0.0436898028792139,0.13158244028986,163
SC_Scaffolding,0.321415641537214,0.319610717104198,163
Physical_Terminal,0.265562397776901,0.259042568926887,164
SC_Specialized,1.44974695152539,1.44932873040154,164
SC_Scaffolding,0.486589824672919,0.481755376591064,164
Physical_Terminal,0.316109474397231,0.315122210440744,165
SC_Specialized,2.90642302779805,3.0607430112945,165
SC_Scaffolding,0.438173719276487,0.491239652527456,165
Physical_Terminal,0.412792372105446,0.461564413706105,166
SC_Specialized,-0.132056853389311,-0.102130324094849,166
SC_Scaffolding,0.379069105758381,0.356680596707726,166
Physical_Terminal,0.349828554503364,0.395100131450689,167
SC_Specialized,1.05180233635228,1.1750953356822,167
SC_Scaffolding,0.356255469275977,0.372967019641231,167
Physical_Terminal,0.381772104811589,0.459359481381372,168
SC_Specialized,1.08533063974507,1.17009717409771,168
SC_Scaffolding,0.305772599383449,0.278599955855166,168
Physical_Terminal,0.402467442408496,0.491039169582005,169
SC_Specialized,2.37083925380267,2.35638493185306,169
SC_Scaffolding,0.444494970990579,0.43970133518854,169
Physical_Terminal,0.428743462111926,0.46041957219123,170
SC_Specialized,1.44606463615511,1.26499484844047,170
SC_Scaffolding,0.363601494350019,0.437655070475624,170
